;ADR;AVG_PRICE;STANDARD_DEVIATION;COEF_OF_VARIATION;AVG_PRICE_>_0;year_house;house_info
2105;"
 Самаркандский б-р, 10к2
 ";143213.9;31386.471847597015;0.21915799966062663;True;Дом 1969 года;9 этажейПанельное зданиеЦентральное отопление215 квартирГазЛифтМусоропровод
2106;"
 Ленинский пр-т, 93
 ";89957.225;18663.56469365847;0.2074715476567721;True;Дом;16 этажейКирпичное здание2,55 м потолкиЛифтМусоропровода нет
2107;"
 ул. Маршала Катукова, 21к1
 ";165733.45;49098.14062260912;0.29624762305140645;True;Дом 1980 года;16 этажейПанельное зданиеЦентральное отопление2,64 м потолки510 квартирГаза нетЛифтМусоропровод
2108;"
 Марксистская ул., 5
 ";280915.95;31329.108622772845;0.11152484799376057;True;Дом 1978 года;18 этажейПанельное здание2,70 м потолки540 квартирЛифтМусоропровод
2109;"
 Алтуфьевское ш., 89А
 ";167004.925;24450.56903671927;0.14640627536415032;True;Дом 1977 года;16 этажейПанельное зданиеЦентральное отопление2,64 м потолки371 квартираГаза нетЛифтМусоропровод
2110;"
 Алтуфьевское ш., 89А
 ";167004.925;24450.56903671927;0.14640627536415032;True;Дом 1977 года;16 этажейПанельное зданиеЦентральное отопление2,64 м потолки371 квартираГаза нетЛифтМусоропровод
2111;"
 Мичуринский пр-т, 54к1
 ";206591.075;36774.352588718335;0.17800552414337517;True;Дом 1974 года;12 этажейПанельное зданиеЦентральное отопление2,64 м потолки239 квартирГазЛифтМусоропровод
2112;"
 ул. Поляны, 5Ак3
 ";190700.025;28315.684013888396;0.14848285423081825;True;Дом 2021 года;33 этажаМонолитное здание2,70 м потолкиЛифт
2113;"
 Кунцевская ул., 8к1
 ";202885.45;25341.622370075285;0.12490606088349501;True;Дом 1981 года;17 этажейПанельное зданиеЦентральное отопление2,64 м потолкиГаза нетЛифтМусоропровод
2114;"
 с. Немчиновка, ул. Связистов, 6
 ";122296.475;24310.26297881977;0.1987813874342639;True;Дом 2014 года;17 этажейПанельное зданиеГаза нетЛифтМусоропровод
2115;"
 Открытое ш., 24к1
 ";180137.225;17267.37624899553;0.09585679056061583;True;Дом 2011 года;17 этажейМонолитное зданиеЦентральное отопление2,70 м потолки320 квартирЛифтМусоропровод
2116;"
 ул. Артамонова, 14к2
 ";207297.9;40808.637442213134;0.19685986902044417;True;Дом 1966 года;Дом входит в программу сноса пятиэтажек в Москве, подробнее.5 этажейКирпичное здание2,48 м потолки79 квартирГазЛифт отсутствует
2117;"
 Ленинградское ш., 74
 ";170714.325;27447.909055506854;0.16078269386887628;True;Дом 1966 года;5 этажейКирпичное зданиеЦентральное отопление2,48 м потолки199 квартирГазЛифт отсутствуетМусоропровода нет
2118;"
 Большая Академическая ул., 47к2
 ";205424.775;29000.05338571595;0.14117115808312775;True;Дом 2002 года;17 этажейПанельное зданиеЦентральное отопление2,74 м потолки135 квартирГаза нетЛифтМусоропровод
2119;"
 ул. Менжинского, 26к2
 ";189775.91176470587;43323.054722540226;0.2282853198790288;True;Дом 1969 года;Дом входит в программу сноса пятиэтажек в Москве, подробнее.5 этажейКирпичное зданиеЦентральное отопление76 квартирГазЛифт отсутствуетМусоропровода нет
2120;"
 Рождественская ул., 33
 ";152670.85;19756.90008522339;0.12940846327392158;True;Дом;Панельное зданиеЦентральное отопление2,70 м потолки768 квартирГаза нетЛифтМусоропровод
2121;"
 Большая Калитниковская ул., 46
 ";187487.55;20982.715029221075;0.11191524466142459;True;Дом 1971 года;12 этажейБлочное здание80 квартирГазЛифтМусоропровод
2122;"
 Волгоградский пр-т, 197
 ";145153.45;20421.59809484801;0.14068971901699898;True;Дом 1979 года;16 этажейПанельное здание2,70 м потолки120 квартирГаза нетЛифтМусоропровод
2123;"
 Ташкентский пер., 5к3
 ";159520.4;22032.108899059116;0.13811467937053265;True;Дом 1969 года;12 этажейПанельное здание2,64 м потолкиГазЛифтМусоропровод
2124;"
 Кронштадтский б-р, 43к2
 ";164372.29166666666;19398.018860352655;0.11801270557017131;True;Дом 1972 года;14 этажейПанельное зданиеЦентральное отопление2,64 м потолки98 квартирГазЛифтМусоропровод
2125;"
 3-я Фрунзенская ул., 26
 ";341069.95;126245.30551488836;0.3701449087346697;True;Дом 1966 года;9 этажейКирпичное зданиеГазЛифтМусоропровод
2126;"
 ул. Вертолётчиков, 4к8
 ";148022.675;25760.19654950977;0.17402871924527624;True;Дом 2019 года;17 этажейПанельное зданиеЛифтМусоропровод
2127;"
 пр-т Защитников Москвы, 14
 ";153949.65;20158.928527516036;0.1309449454903992;True;Дом 2013 года;17 этажейПанельное зданиеЦентральное отопление2,74 м потолки384 квартирыГаза нетЛифтМусоропровод
2128;"
 ул. Петра Романова, 4
 ";194557.96153846153;35460.22426116855;0.1822604635696624;True;Дом 1958 года;7 этажейКирпичное здание42 квартирыГазЛифтМусоропровод
2129;"
 Инженерная ул., 8А
 ";162230.975;23632.284429872096;0.14567060593620976;True;Дом 1995 года;22 этажаПанельное зданиеЦентральное отопление2,64 м потолки260 квартирГаза нетЛифтМусоропровод
2130;"
 Люберцы, ул. Барыкина, 8
 ";128379.45;15912.309741124951;0.12394748334819125;True;Дом 2015 года;17 этажейМонолитное здание2,80 м потолкиГаза нетЛифтМусоропровод
2131;"
 Новоясеневский пр-т, 21к1
 ";183224.925;30315.113137993976;0.1654529979367926;True;Дом 1977 года;9 этажейПанельное зданиеЦентральное отопление144 квартирыГаза нетЛифтМусоропровод
2132;"
 Ярцевская ул., 29к2
 ";185006.6;27261.42509095957;0.14735379759943465;True;Дом 1975 года;17 этажейПанельное зданиеЦентральное отопление2,70 м потолкиЛифтМусоропровод
2133;"
 ул. Сталеваров, 22к2
 ";147855.65;17964.924908763187;0.12150313436627676;True;Дом 1975 года;9 этажейКирпичное зданиеЦентральное отопление3,00 м потолки178 квартирГазЛифтМусоропровод
2134;"
 ул. Лескова, 6
 ";148919.1;24594.3268598675;0.16515226629671748;True;Дом 1975 года;12 этажейПанельное зданиеЦентральное отопление2,64 м потолки275 квартирГаза нетЛифтМусоропровод
2135;"
 Батайский пр., 11
 ";146207.825;16691.33365835022;0.11416169865292927;True;Дом 1980 года;9 этажейПанельное зданиеЦентральное отопление2,64 м потолки144 квартирыГаза нетЛифтМусоропровод
2136;"
 Ленинградское ш., 86
 ";188790.09375;25863.525876656124;0.13699620230553608;True;Дом 1965 года;9 этажейКирпичное зданиеЦентральное отопление2,50 м потолки108 квартирГазЛифтМусоропровод
2137;"
 Большая Тульская ул., 2
 ";227893.7;40897.8050237418;0.1794600071162204;True;Дом 1990 года;Панельное здание2,70 м потолки980 квартирГаза нетЛифтМусоропровод
2138;"
 Алтуфьевское ш.
 ";181046.66666666666;35733.81185313926;0.197373486687443;True;Дом;22 этажа
2139;"
 Волгоградский пр-т, 159к1
 ";150096.2857142857;26560.646685405438;0.1769573881126192;True;Дом 1962 года;Дом входит в программу сноса пятиэтажек в Москве, подробнее.5 этажейПанельное зданиеЦентральное отопление2,64 м потолки99 квартирГазЛифт отсутствуетМусоропровода нет
2140;"
 Левобережная ул., 4к12
 ";161507.86363636365;12665.36158653864;0.07841947321558788;True;Дом 2017 года;19 этажейПанельное здание264 квартирыГаза нетЛифтМусоропровод
