;0;1;2;3;4;5
139;14400000;"
 2-к квартира, 66.3 м², 2/5 эт.
 ";/moskva/kvartiry/2-k_kvartira_66.3_m_25_et._1960361060;"
 ул. Клары Цеткин, 7
 ";Войковская; 1,3 км
140;8700000;"
 2-к квартира, 37.9 м², 2/12 эт.
 ";/moskva/kvartiry/2-k_kvartira_37.9_m_212_et._1994889050;"
 Нагорная ул., 5к3
 ";Нагатинская; 700 м
141;11000000;"
 2-к квартира, 58.7 м², 13/16 эт.
 ";/moskva/kvartiry/2-k_kvartira_58.7_m_1316_et._2013562647;"
 Пятницкое ш., 36к1
 ";Пятницкое шоссе; 600 м
142;14900000;"
 2-к квартира, 57 м², 7/16 эт.
 ";/moskva/kvartiry/2-k_kvartira_57_m_716_et._1960331125;"
 Бакунинская ул., 38-42с1
 ";Бауманская; 600 м
143;7000000;"
 2-к квартира, 46.6 м², 2/9 эт.
 ";/moskva/kvartiry/2-k_kvartira_46.6_m_29_et._1951996090;"
 Бирюлёвская ул., 56
 ";Орехово; 3,7 км
144;9800000;"
 2-к квартира, 44.6 м², 8/9 эт.
 ";/moskva/kvartiry/2-k_kvartira_44.6_m_89_et._1950934397;"
 Аминьевское ш., 32
 ";Кунцевская; 1,3 км
145;9900000;"
 2-к квартира, 40.3 м², 6/9 эт.
 ";/moskva/kvartiry/2-k_kvartira_40.3_m_69_et._2013744869;"
 Халтуринская ул., 15
 ";Преображенская площадь; 1 км
146;8500000;"
 2-к квартира, 40 м², 9/12 эт.
 ";/moskva/kvartiry/2-k_kvartira_40_m_912_et._1995494702;"
 Одесская ул., 11
 ";Нахимовский проспект; 600 м
147;8900000;"
 2-к квартира, 38 м², 4/9 эт.
 ";/moskva/kvartiry/2-k_kvartira_38_m_49_et._1959742548;"
 Жигулёвская ул., 10
 ";Кузьминки; 600 м
148;5950000;"
 2-к квартира, 39.2 м², 5/17 эт.
 ";/moskva/kvartiry/2-k_kvartira_39.2_m_517_et._1967007317;"
 ул. Авиаторов, 11к1
 ";Солнцево; 1,6 км
149;12900000;"
 2-к квартира, 40 м², 1/8 эт.
 ";/moskva/kvartiry/2-k_kvartira_40_m_18_et._2013329052;"
 ул. Фотиевой, 3
 ";Воробьевы Горы; 1,1 км
150;9950000;"
 2-к квартира, 38 м², 5/9 эт.
 ";/moskva/kvartiry/2-k_kvartira_38_m_59_et._1793479224;"
 5-й Красносельский пер., 5
 ";Красносельская; 900 м
151;8400000;"
 2-к квартира, 46 м², 4/9 эт.
 ";/moskva/kvartiry/2-k_kvartira_46_m_49_et._2009500892;"
 Домодедовская ул., 7к2
 ";Домодедовская; 500 м
152;14950000;"
 2-к квартира, 54.2 м², 5/5 эт.
 ";/moskva/kvartiry/2-k_kvartira_54.2_m_55_et._1861453626;"
 ул. Расплетина, 1
 ";Октябрьское поле; 1 км
153;11950000;"
 2-к квартира, 62.5 м², 13/17 эт.
 ";/moskva/kvartiry/2-k_kvartira_62.5_m_1317_et._2010623662;"
 ул. Ухтомского Ополчения, 8
 ";Некрасовка; 400 м
154;9000000;"
 2-к квартира, 55.1 м², 3/19 эт.
 ";/moskva/kvartiry/2-k_kvartira_55.1_m_319_et._2012337386;"
 Рождественская ул., 29
 ";Некрасовка; 600 м
155;8200000;"
 2-к квартира, 46.3 м², 7/12 эт.
 ";/moskva/kvartiry/2-k_kvartira_46.3_m_712_et._2012432474;"
 ул. Головачёва, 3к3
 ";Люблино; 2,7 км
156;8850000;"
 2-к квартира, 52 м², 8/14 эт.
 ";/moskva/kvartiry/2-k_kvartira_52_m_814_et._1313261087;"
 ул. Подольских Курсантов, 4к1
 ";Пражская; 600 м
157;7500000;"
 2-к квартира, 43.5 м², 4/5 эт.
 ";/moskva/kvartiry/2-k_kvartira_43.5_m_45_et._1995757478;"
 3-я Парковая ул., 44к1
 ";Щелковская; 1,2 км
158;10700000;"
 2-к квартира, 52.4 м², 6/12 эт.
 ";/moskva/kvartiry/2-k_kvartira_52.4_m_612_et._1991835295;"
 Краснобогатырская ул., 21
 ";Белокаменная; 1,9 км
159;9900000;"
 2-к квартира, 43.4 м², 3/5 эт.
 ";/moskva/kvartiry/2-k_kvartira_43.4_m_35_et._1949977695;"
 ул. Академика Павлова, 12к1
 ";Молодежная; 1,1 км
160;12500000;"
 2-к квартира, 59 м², 8/17 эт.
 ";/moskva/kvartiry/2-k_kvartira_59_m_817_et._1833200899;"
 Нижняя Первомайская ул., 59
 ";Первомайская; 1,1 км
161;8690000;"
 2-к квартира, 42.8 м², 3/5 эт.
 ";/moskva/kvartiry/2-k_kvartira_42.8_m_35_et._1989342936;"
 ул. Мельникова, 17
 ";Пролетарская; 700 м
162;12800000;"
 2-к квартира, 48 м², 2/17 эт.
 ";/moskva/kvartiry/2-k_kvartira_48_m_217_et._1885448160;"
 Солдатский пер., 10
 ";Лефортово; 300 м
163;12300000;"
 2-к квартира, 59.5 м², 13/14 эт.
 ";/moskva/kvartiry/2-k_kvartira_59.5_m_1314_et._2000679994;"
 Пролетарский пр-т, 3
 ";Каширская; 1,1 км
164;7000000;"
 2-к квартира, 38.6 м², 6/12 эт.
 ";/moskva/kvartiry/2-k_kvartira_38.6_m_612_et._2013685923;"
 Щёлковское ш., 17к1
 ";Локомотив; 1,3 км
165;11620000;"
 2-к квартира, 42 м², 3/24 эт.
 ";/moskva/kvartiry/2-k_kvartira_42_m_324_et._1810427643;"
 Волгоградский пр-т, 26А
 ";Волгоградский проспект; 500 м
166;10500000;"
 2-к квартира, 40 м², 11/16 эт.
 ";/moskva/kvartiry/2-k_kvartira_40_m_1116_et._1774765755;"
 пр-т Вернадского, 70А
 ";Проспект Вернадского; 900 м
167;8600000;"
 2-к квартира, 45 м², 5/9 эт.
 ";/moskva/kvartiry/2-k_kvartira_45_m_59_et._1837341452;"
 пр-т 40 лет Октября, 4к2
 ";Волжская; 1,1 км
168;6750000;"
 2-к квартира, 62.8 м², 1/12 эт.
 ";/moskva/kvartiry/2-k_kvartira_62.8_m_112_et._1940926173;"
 9-я Парковая ул., 7
 ";Первомайская; 400 м
169;11000000;"
 2-к квартира, 58 м², 1/4 эт.
 ";/moskva/kvartiry/2-k_kvartira_58_m_14_et._1995525351;"
 Большая Почтовая ул., 18/20к3
 ";Электрозаводская; 900 м
170;9100000;"
 2-к квартира, 45.2 м², 4/5 эт.
 ";/moskva/kvartiry/2-k_kvartira_45.2_m_45_et._1987587785;"
 ул. Цюрупы, 12к2
 ";Профсоюзная; 1,1 км
171;12090000;"
 2-к квартира, 67.1 м², 3/3 эт.
 ";/moskva/kvartiry/2-k_kvartira_67.1_m_33_et._313320805;"
 Аптекарский пер., 1
 ";Бауманская; 600 м
172;7500000;"
 2-к квартира, 45 м², 4/9 эт.
 ";/moskva/kvartiry/2-k_kvartira_45_m_49_et._1979173799;"
 Хабаровская ул., 14к2
 ";Щелковская; 2,4 км
173;15000000;"
 2-к квартира, 57 м², 8/22 эт.
 ";/moskva/kvartiry/2-k_kvartira_57_m_822_et._2011338513;"
 ул. Новаторов, 10к1
 ";Проспект Вернадского; 1,5 км
174;6800000;"
 2-к квартира, 42 м², 2/5 эт.
 ";/moskva/kvartiry/2-k_kvartira_42_m_25_et._1993217011;"
 11-я ул. Текстильщиков, 4
 ";Текстильщики; 600 м
175;9100000;"
 2-к квартира, 53.5 м², 14/17 эт.
 ";/moskva/kvartiry/2-k_kvartira_53.5_m_1417_et._1946993581;"
 ул. Грина, 1к4
 ";Улица Старокачаловская; 1,1 км
176;12000000;"
 2-к квартира, 40 м², 2/12 эт.
 ";/moskva/kvartiry/2-k_kvartira_40_m_212_et._2000391275;"
 Большая Черёмушкинская ул., 3к1
 ";Крымская; 400 м
177;8500000;"
 2-к квартира, 44.5 м², 3/9 эт.
 ";/moskva/kvartiry/2-k_kvartira_44.5_m_39_et._1959136172;"
 Сормовская ул., 10к2
 ";Юго-Восточная; 800 м
178;6031600;"
 2-к квартира, 47 м², 7/10 эт.
 ";/moskva/kvartiry/2-k_kvartira_47_m_710_et._2006062273;"
 ул. Удальцова, 16
 ";Проспект Вернадского; 300 м
179;8299000;"
 2-к квартира, 55 м², 7/14 эт.
 ";/moskva/kvartiry/2-k_kvartira_55_m_714_et._2011078229;"
 1-я Вольская ул., 24к1
 ";Некрасовка; 2,2 км
180;14200000;"
 2-к квартира, 57 м², 8/10 эт.
 ";/moskva/kvartiry/2-k_kvartira_57_m_810_et._1934986823;"
 Волоколамское ш., 10
 ";Стрешнево; 800 м
181;13000000;"
 2-к квартира, 64 м², 1/24 эт.
 ";/moskva/kvartiry/2-k_kvartira_64_m_124_et._1870708097;"
 ул. Толбухина, 11к2
 ";Молодежная; 2,4 км
182;11000000;"
 2-к квартира, 58 м², 9/17 эт.
 ";/moskva/kvartiry/2-k_kvartira_58_m_917_et._1983337895;"
 б-р Дмитрия Донского, 6
 ";Улица Старокачаловская; 100 м
183;8000000;"
 2-к квартира, 58 м², 6/17 эт.
 ";/moskva/kvartiry/2-k_kvartira_58_m_617_et._2012527869;"
 Чоботовская ул., 1
 ";Новопеределкино; 300 м
184;8200000;"
 2-к квартира, 50.9 м², 1/14 эт.
 ";/moskva/kvartiry/2-k_kvartira_50.9_m_114_et._2013433122;"
 Суздальская ул., 26к1
 ";Новокосино; 300 м
185;12450000;"
 2-к квартира, 51 м², 3/5 эт.
 ";/moskva/kvartiry/2-k_kvartira_51_m_35_et._1946515105;"
 ул. Барклая, 5к3
 ";Багратионовская; 600 м
186;11500000;"
 2-к квартира, 53.8 м², 19/21 эт.
 ";/moskva/kvartiry/2-k_kvartira_53.8_m_1921_et._1974780458;"
 ул. Гурьянова, 55
 ";Печатники; 1,6 км
187;9200000;"
 2-к квартира, 50 м², 3/16 эт.
 ";/moskva/kvartiry/2-k_kvartira_50_m_316_et._1964152447;"
 ул. Маршала Голованова, 18
 ";Марьино; 1,2 км
188;13800000;"
 2-к квартира, 64 м², 3/17 эт.
 ";/moskva/kvartiry/2-k_kvartira_64_m_317_et._1982796055;"
 б-р Дмитрия Донского, 10
 ";Улица Старокачаловская; 300 м
189;7700000;"
 2-к квартира, 41 м², 9/9 эт.
 ";/moskva/kvartiry/2-k_kvartira_41_m_99_et._2006048831;"
 Просторная ул., 2
 ";Преображенская площадь; 900 м
190;7785000;"
 2-к квартира, 51 м², 10/10 эт.
 ";/moskva/kvartiry/2-k_kvartira_51_m_1010_et._2007443989;"
 Южнобутовская ул., 29
 ";Улица Горчакова; 500 м
191;8900000;"
 2-к квартира, 48 м², 8/22 эт.
 ";/moskva/kvartiry/2-k_kvartira_48_m_822_et._1969615612;"
 Варшавское ш., 168
 ";Лесопарковая; 300 м
192;5393080;"
 2-к квартира, 44.5 м², 4/9 эт.
 ";/moskva/kvartiry/2-k_kvartira_44.5_m_49_et._2006626581;"
 ул. Пестеля, 2
 ";Отрадное; 600 м
193;9750000;"
 2-к квартира, 42 м², 4/5 эт.
 ";/moskva/kvartiry/2-k_kvartira_42_m_45_et._1974442488;"
 Большая Черёмушкинская ул., 8к1
 ";Крымская; 800 м
194;9400000;"
 2-к квартира, 44 м², 3/5 эт.
 ";/moskva/kvartiry/2-k_kvartira_44_m_35_et._1931138284;"
 ул. Дмитрия Ульянова, 9/11к1
 ";Академическая; 400 м
195;14200000;"
 2-к квартира, 63 м², 8/9 эт.
 ";/moskva/kvartiry/2-k_kvartira_63_m_89_et._1965887451;"
 ул. Космонавта Волкова, 7
 ";Войковская; 800 м
196;8200000;"
 2-к квартира, 53 м², 12/14 эт.
 ";/moskva/kvartiry/2-k_kvartira_53_m_1214_et._1990946772;"
 2-я Мелитопольская ул., 11
 ";Улица Скобелевская; 1,8 км
197;9500000;"
 2-к квартира, 54 м², 2/17 эт.
 ";/moskva/kvartiry/2-k_kvartira_54_m_217_et._1989752201;"
 пос. Коммунарка, ул. Александры Монаховой, 90к1
 ";Коммунарка; 2 км
198;12300000;"
 2-к квартира, 64 м², 6/17 эт.
 ";/moskva/kvartiry/2-k_kvartira_64_m_617_et._1984371398;"
 ул. Самуила Маршака, 23к1
 ";Рассказовка; 900 м
199;8700000;"
 2-к квартира, 47 м², 5/5 эт.
 ";/moskva/kvartiry/2-k_kvartira_47_m_55_et._2007556493;"
 Открытое ш., 25к12
 ";Бульвар Рокоссовского; 2,2 км
200;8900000;"
 2-к квартира, 48 м², 7/12 эт.
 ";/moskva/kvartiry/2-k_kvartira_48_m_712_et._2013828826;"
 Мурановская ул., 19
 ";Алтуфьево; 1 км
201;7300000;"
 2-к квартира, 47.9 м², 3/9 эт.
 ";/moskva_zelenograd/kvartiry/2-k_kvartira_47.9_m_39_et._2006777634;;Зеленоград;
202;7200000;"
 2-к квартира, 51.3 м², 10/17 эт.
 ";/moskva/kvartiry/2-k_kvartira_51.3_m_1017_et._1979065990;"
 рабочий пос. Бутово, жилой комплекс Бутово Парк, 2
 ";Улица Скобелевская; 2,1 км
203;8995000;"
 2-к квартира, 50 м², 9/9 эт.
 ";/moskva/kvartiry/2-k_kvartira_50_m_99_et._1983489390;"
 Уваровский пер., 10
 ";Митино; 2,1 км
204;9200000;"
 2-к квартира, 64.9 м², 3/17 эт.
 ";/moskva/kvartiry/2-k_kvartira_64.9_m_317_et._1976703808;"
 ул. Вертолётчиков, 4к6
 ";Некрасовка; 1,1 км
205;8200000;"
 2-к квартира, 39 м², 2/9 эт.
 ";/moskva/kvartiry/2-k_kvartira_39_m_29_et._1928832124;"
 Бойцовая ул., 22к6
 ";Бульвар Рокоссовского; 600 м
206;6900000;"
 2-к квартира, 45.8 м², 9/9 эт.
 ";/moskva/kvartiry/2-k_kvartira_45.8_m_99_et._1974032329;"
 ул. Сталеваров, 8/22к4
 ";Новогиреево; 2,1 км
207;4000000;"
 2-к квартира, 56.6 м², 1/1 эт.
 ";/moskva/kvartiry/2-k_kvartira_56.6_m_11_et._2013209923;"
 1-я Павлоградская ул., 21
 ";Улица Скобелевская; 1,5 км
208;9000000;"
 2-к квартира, 38.5 м², 3/9 эт.
 ";/moskva/kvartiry/2-k_kvartira_38.5_m_39_et._2003026726;"
 Ленинградское ш., 24к1
 ";Балтийская; 300 м
209;7700000;"
 2-к квартира, 45 м², 3/9 эт.
 ";/moskva/kvartiry/2-k_kvartira_45_m_39_et._1996788313;"
 Щёлковское ш., 91к1
 ";Щелковская; 1,7 км
210;9000000;"
 2-к квартира, 44.2 м², 6/9 эт.
 ";/moskva/kvartiry/2-k_kvartira_44.2_m_69_et._1964340730;"
 Воронежская ул., 34к4
 ";Зябликово; 500 м
211;13000000;"
 2-к квартира, 43.9 м², 3/8 эт.
 ";/moskva/kvartiry/2-k_kvartira_43.9_m_38_et._1964699257;"
 Грохольский пер., 10/5
 ";Сухаревская; 500 м
212;7900000;"
 2-к квартира, 56 м², 13/17 эт.
 ";/moskva/kvartiry/2-k_kvartira_56_m_1317_et._1970898697;"
 ул. Маршала Ерёменко, 5к4
 ";Некрасовка; 1,6 км
213;11500000;"
 2-к квартира, 50 м², 10/12 эт.
 ";/moskva/kvartiry/2-k_kvartira_50_m_1012_et._1992478087;"
 ул. Милашенкова, 12
 ";Фонвизинская; 600 м
214;5400000;"
 2-к квартира, 44.4 м², 4/9 эт.
 ";/moskva/kvartiry/2-k_kvartira_44.4_m_49_et._1996585149;"
 ул. Пестеля, 2
 ";Отрадное; 600 м
215;14200000;"
 2-к квартира, 64 м², 15/17 эт.
 ";/moskva/kvartiry/2-k_kvartira_64_m_1517_et._1764926100;"
 ул. Грина, 24
 ";Улица Старокачаловская; 300 м
216;13219220;"
 2-к квартира, 57.4 м², 15/16 эт.
 ";/moskva/kvartiry/2-k_kvartira_57.4_m_1516_et._1986682611;"
 Ярцевская ул., 16
 ";Молодежная; 400 м
217;11800000;"
 2-к квартира, 51 м², 6/12 эт.
 ";/moskva/kvartiry/2-k_kvartira_51_m_612_et._1971321018;"
 Севанская ул., 4
 ";Царицыно; 300 м
218;15000000;"
 2-к квартира, 73 м², 2/22 эт.
 ";/moskva/kvartiry/2-k_kvartira_73_m_222_et._1950976168;"
 Нагатинская наб., 14к1
 ";Коломенская; 1,2 км
219;8000000;"
 2-к квартира, 50.1 м², 9/17 эт.
 ";/moskva/kvartiry/2-k_kvartira_50.1_m_917_et._1991594586;"
 Рождественская ул., 6
 ";Некрасовка; 1 км
220;8200000;"
 2-к квартира, 44 м², 4/9 эт.
 ";/moskva/kvartiry/2-k_kvartira_44_m_49_et._2012122723;"
 Волгоградский пр-т, 64к1
 ";Кузьминки; 600 м
221;6500000;"
 2-к квартира, 52.2 м², 6/14 эт.
 ";/moskva/kvartiry/2-k_kvartira_52.2_m_614_et._1993866584;"
 Алма-Атинская ул., 8к1
 ";Алма-Атинская; 600 м
222;7800000;"
 2-к квартира, 43 м², 3/5 эт.
 ";/moskva/kvartiry/2-k_kvartira_43_m_35_et._1991490878;"
 Симферопольский пр., 10
 ";Нагорная; 800 м
223;8500000;"
 2-к квартира, 43.8 м², 2/12 эт.
 ";/moskva/kvartiry/2-k_kvartira_43.8_m_212_et._1982399740;"
 Чертановская ул., 14к1
 ";Южная; 1 км
224;10999000;"
 2-к квартира, 54 м², 6/17 эт.
 ";/moskva/kvartiry/2-k_kvartira_54_m_617_et._1996839384;"
 Ангелов пер., 11к1
 ";Пятницкое шоссе; 800 м
225;7400000;"
 2-к квартира, 46 м², 1/4 эт.
 ";/moskva/kvartiry/2-k_kvartira_46_m_14_et._1960015406;"
 Анадырский пр., 43
 ";Бабушкинская; 1,9 км
226;14200000;"
 2-к квартира, 67 м², 5/5 эт.
 ";/moskva/kvartiry/2-k_kvartira_67_m_55_et._1927647003;"
 Русаковская ул., 8
 ";Красносельская; 500 м
227;8500000;"
 2-к квартира, 54.3 м², 1/5 эт.
 ";/moskva/kvartiry/2-k_kvartira_54.3_m_15_et._1972114219;"
 3-я Прядильная ул., 17
 ";Измайловская; 1,1 км
228;10550000;"
 2-к квартира, 53.4 м², 10/16 эт.
 ";/moskva/kvartiry/2-k_kvartira_53.4_m_1016_et._2011105260;"
 ул. Барышиха, 25к2
 ";Митино; 1,2 км
229;12300000;"
 2-к квартира, 74.7 м², 2/9 эт.
 ";/moskva/kvartiry/2-k_kvartira_74.7_m_29_et._1885183212;"
 Южнобутовская ул., 91
 ";Бунинская аллея; 500 м
230;12500000;"
 2-к квартира, 53 м², 6/12 эт.
 ";/moskva/kvartiry/2-k_kvartira_53_m_612_et._1827114261;"
 Радужная ул., 16
 ";Свиблово; 900 м
231;14200000;"
 2-к квартира, 50 м², 7/16 эт.
 ";/moskva/kvartiry/2-k_kvartira_50_m_716_et._1961328100;"
 Волочаевская ул., 8
 ";Площадь Ильича; 1,1 км
232;10995000;"
 2-к квартира, 54.4 м², 15/16 эт.
 ";/moskva/kvartiry/2-k_kvartira_54.4_m_1516_et._1995289687;"
 Литовский б-р, 42к1
 ";Ясенево; 700 м
233;9500000;"
 2-к квартира, 47 м², 1/9 эт.
 ";/moskva/kvartiry/2-k_kvartira_47_m_19_et._1961670077;"
 ул. Островитянова, 39
 ";Коньково; 700 м
234;10400000;"
 2-к квартира, 52 м², 2/17 эт.
 ";/moskva/kvartiry/2-k_kvartira_52_m_217_et._1994367284;"
 ул. Главмосстроя, 9
 ";Говорово; 800 м
235;9500000;"
 2-к квартира, 54.1 м², 3/14 эт.
 ";/moskva/kvartiry/2-k_kvartira_54.1_m_314_et._1952397887;"
 Сколковское ш., 32к1
 ";Кунцевская; 3,8 км
